English Phrase,Meanings,Acts,Hindi Translation
offence may be lawfully compounded,,"s. 249, Cr. P.C.",८7 अपराध का विधिपूर्वक शमन किया जा सकता है
offence must be defined with certainty,,,अपराध की परिभाषा निश्चित होनी चाहिए
offence of a technical nature,,"s. 8(v), Chartered Accountants Act",नाम को ही अपराध
offence of mischief,,"s. 25, Cattle-trespass Act",का अपराध
offence of personation,"the act of representing oneself to be someone else, with a criminal intention which is an offence under law",,प्रतिरूपण का अपराध
offences affecting life,,"s. 39(1)(v), Cr. P.C.",जीवन के लिए संकटकारी अपराधों के विषय में
offences must be defined with certainty,,,मशीन 
offences to be tried summarily,,"s. 138, Customs Act",अपराधों ०चछ्किक्षक्षेम्रईततिचारण 
offend against,,"s. 14(1), Press Council Act",का अतिवर्तन करना
offender,one who commits an offence,"s. 21, eighth, I.P.C.",अपराधी
offending member,,,उल् लंघन करने वाला सदस् य
offensive,"1. that which makes angry, to hurt the feelings of","s. 152, Indian Evidence Act",संतापकारी
offensive goods,,"s. 47(1)(c), Indian Railways Act",घणृोत् पादक माल
offensive matter,,"s. 2(15)(18)(35), Delhi Municipal Corporation Act",घणृोत् पादक पदाथर्
offensive weapon,an instrument of any kind used in warfare or combat or attack,"s. 52, Cr. P.C.",आक्रामक आयुध
offer,1. a proposal to give or to do something,"s. 155(2), Indian Evidence Act",प्रस् थापना
offer bribe,,"s. 155(2), Indian Evidence Act",रिश्वत की प्रस्थापना करना
offer for sale,,"s. 2(1)(c), Drugs (Control) Act",विक्रय के लिए प्रस्थापित करना 
offer insult,,"s. 228, I.P.C.",अपमान करना
offer objection,,"Or. 21, r. 23(2), C.P.C.",आक्षेप पेश करना
offer of performance,,"s. 38, ill., Indian Contract Act",पालन की प्रस्थापना
offer to perform,,"s. 37, Indian Contract Act",पालन करने की प्रस्थापना
offered for sale,,,मशीन 
offered in evidence,,"s. 49(d), prov., Indian Stamp Act",साक्ष्य a पेश किया
offered to the public,,"s. 64(1), Companies Act",लोक साधारण को आफर किए गए
offerer,,"s. 320(4)(b), Companies Act",आफर देने वाला
offering,a presenting of something as an act of worship or donations,"s. 2(g)(iii), Delhi Sikh Gurudwaras Act",चढ़ावा
offering prayers,,"s. 3(2), Manoeuvres, Field Firing and Artillery Practice Act",उपासना करना
offend against 287 office,"1. a place for the transaction of business, often including the staff or denominating their department; the room, a department in which the business is done","s. 64(a), Mines Act",कायार्लय
"office, acceptance of",,,मशीन 
"office, alienation",,,अन् यसकं्रामण कायार्लय
office appliances,,"s. 33(1)(a), Income-tax Act",कार्यालय साधित्र
"office, attached",,,सलंग् न कायार्लय
office bearer,,"s. 5(1)(c), Trade Unions Act",पदाधिकारी
office copy,an authenticated or codified copy of an official or legal record; a copy made or kept to be used in office,"s. 64(a), Mines Act",कार्यात्रय प्रति
"office, elective",,"s. 2(5), Delhi Municipal Corporation Act",मशीन 
office equipment,,,कायार्लय सामग्री
office expenses account,,,कायार्लय व् यय लेखा
"office, head of",,,कायार्लय का प्रधान
office hours,,,कायार्लय समय
"office, in",,,पदस् थ
office is to be abolished,,"s. 321(2), Companies Act",पद- उत्सादित होना है
office manual,,,कार्यालय निर्देशिका
office note,,,मशीन 
office of any trustee,,"s. 5, Religious Endowments Act",किसी earn का पद
office of profit,an office which is capable of yielding pecuniary gain,"preamble, Parliament (Prevention of Disqualification) Act and art. 58(2), Const.",लाभ का पद
office of profit committee,,,लाभ के पद संबंधी समिति
office of the Appellate Controller of estate duty,,,"कार्यालय, नियंत्रक, संपदाशुल्क (अपील"
office of the Chief Pay and Accounts Officer,,,"कार्यालय, मुख्य वेतन और लेखा अधिकारी"
office of the Commissioner of Income-tax,,,आय-कर आयुक् त का कायार्लय
office of the Custodian of Deposits,,,"कार्याल्य, निक्षेप अभिरक्षक"
office of the Inspecting Officer,,,"कार्यालय, निरीक्षण अधिकारी"
office of the Inspector (Sugar),,,"कार्यालय, निरीक्षक (शर्करा/चीनी"
office of the Narcotics Commissioner,,,"""कायार्लय, स् वापक वस् तु आयुक् त"""
office of the Registrar General of India,,,"""कायार्लय, भारत का महा रिजस् ट्रार"""
office of the Registrar of Newspapers for India,,,मशीन 
office of the Superintendent of Census Operation,,,"कार्यालय, जनगणना परिचालन अधीक्षक"
office or employment of profit,,"s. 10(14), Income-tax Act","॥0(04), Income-tax Act] लाभ का पद या नियोजन"
office or place of profit,,"s. 204(3), Companies Act",लाभ का पद या स् थान
office or position,,"sch. 1, Unit Trust of India Act",पद या रुतबा
office order,,,कायार्लय आदेश
office premises account,,,कार्यालय परिसर लेखा
office superintendent,,,कार्यालय अधीक्षक
office supervisor,,,कार्यात्रय पर्यवेक्षक
"office, telegraph check",,,तार चकै कायार्लय
office under government,,"s. 2(6), Official Secrets Act",सरकार के अधीन पद
officer,a person holding an office,"s. 2(7), C.P.C.",अनुरक्षण अधि
officer adjudging confiscation,,"s. 126(2), Customs Act",अधिहरण न्यायनिर्णीत करने वाला अधिकारी
"officer, anti-corruption",,,मशीन 
"officer, anti-malaria",,,मशीन 
"officer, arboriculture",officer,-in-charge of forestry,मशीन 
"officer, assessing",,,मशीन 
"officer, assuming charge",,,मशीन 
"officer, attesting",,,मशीन 
"officer, certificate",,,मशीन 
officer commanding,a person holding an office by virtue of which he possesses or exercises command or control on a body of soldiers,,समादेश करने वाला आफिसर/अधिकारी 
officer commanding in-chief the command,,"s. 2(i), Cantonments Act",कमान का मुख्य समादेशक आफिसर/अधिकारी
officer commanding the station,,"s. 2(xxiva), Cantonments Act",आस्थान समादेशक अधिकारी
officer commanding troops,a person holding an office by virtue of which he possesses or exercises command or control on a body of soldiers,,सैन्यदल का समादेश करने वाला आफिसर/अधिकारी
"Officer, Commissioned",an officer of the armed forces holding a commission,"s. 131, Cr. P.C.",मशीन 
"Officer, Complaints",,,मशीन 
"Officer, Compost Development",,,मशीन 
officer conducting the prosecution,"an officer, who handles the institution and carrying on of a legal proceeding against a person",,अभियोजन का संचात्नन करने वाला अधिकारी
"Officer, Contracts",,,मशीन 
"Officer, Disease Investigation (Poultry)",,,मशीन 
"Officer, District",,,मशीन 
"officer commanding 288 office Officer, District Development",,,मशीन 
"Officer, District Information",,,मशीन 
"Officer, District Supply",,,मशीन 
"Officer, District Veterinary",,,मशीन 
"Officer, Divisional Forest",,,मशीन 
"Officer, Education Expansion",,,मशीन 
"Officer, Education Extension",,,मशीन 
"Officer, Equipments",,,मशीन 
"Officer, Extension",,,मशीन 
"Officer, Extension Services",,,मशीन 
"Officer, Field Extension and Publicity",,,मशीन 
"Officer, Fish Marketing",,,मशीन 
"Officer, Gazetted",,,मशीन 
"Officer, Hide Development",,,मशीन 
officer holding the court,,"s. 120(2), (3), Army Act",न्यायालय अधिविष्ट करने वाला आफिसर
Officer-in-charge,"officer having the care, custody or superintendence",,भारसाधक आफिसर/अधिकारी
"Officer Incharge, Air",,,मशीन 
officer-in-charge of a police station,"an officer, who is incharge of or has immediate control over a police station","ss. 2(o) and 129(1), Cr. P.C.",पुलिस थाने का भारसाधक अधिकारी
officer-in-charge of civil prison,,"s. 58(b)(i), C.P.C.",सिविल कारागार का भारसाधक आफिसर
officer-in-charge of jail,"an officer, who is incharge of or has immediate control over a jail",,जेल का भारसाधक आफिसर
officer-in-command,a person in an office by virtue of which he is commanding or exercising power of control or authority,"s. 130(2), Cr. P.C.","अधिकारी, जो समादेशन कर रहा है "
officer in command of the barracks,,"s. 93(3)(d), Navy Act",बैरकों का समादेशन करने वाला आफिसर
Officer in immediate command,,"s. 93(3)(a), Navy Act",अव्यवहित समादेशधारक आफिसर
officer-in Tactical Command (Naval),,,सामरिक कमान आफिसर (नौसेना
"Officer, Inspecting",,,मशीन 
"Officer, Land Acquisition",,,मशीन 
"Officer, Land Compensation",,,मशीन 
"Officer, Land Reforms",,,मशीन 
"Officer, Land Survey",,,मशीन 
"Officer, Land Utilization Survey",,,मशीन 
"Officer, Land Valuation",,,मशीन 
"Officer, Man Power",,,मशीन 
"Officer, Marine Inspection",,,मशीन 
"Officer, Marketing",,,मशीन 
"Officer, Medical","a medical man, who holds any office by virtue of which he is incharge of health and treatment",,मशीन 
"Officer, Migration",,,मशीन 
"Officer, Military",,,मशीन 
Officer of Customs,,"s. 29, Emigration Act",सीमशुल्क आफिसर
Officer of Parliament,,"long title, Salaries and Allowances of Officers of Parliament Act","णा३ title, Salaries and Allowances of Officers of Parliament Act] WAG का अधिकारी"
Officer of Police,,"s. 3, Cattle-trespass Act",पुलिस अधिकारी
Officer of the Force,,"s. 2(c), Railway Property (Unlawful Possession) Act",बल-अधिकारी
Officer of the Mint,any person holding an office in the place where money is coined under public authority,,टकसाल आफिसर
Officer on Special Duty,,,विशेष कार्य अधिकारी
Officer on Special Duty (Traffic Survey),,,विशेष कार्य अधिकारी (यातायात सर्वेक्षण
"Officer, Plant Protection",,,मशीन 
"Officer, Police Automobile",,,मशीन 
"Officer, Polling",,,मशीन 
"Officer, Prohibition",,,मशीन 
"Officer, Project Executive",,,मशीन 
"Officer, Public Relations",,,मशीन 
"Officer, Rationing",,,मशीन 
officer receiving charge,,,कार्यभार प्राप्त करने वाला अधिकारी
"officer, serving",the officer making the legal delivery of a process or writ,,मशीन 
officer sitting on the court,,"s. 130(1), Army Act",नन्‍यायात्रयासीन आफिसर
officer specially empowered,,"s. 19(1), Arms Act",विशेषत
"officer, subordinate","officer belonging to an inferior rank, grade, class or order",,मशीन 
"officer, superior",an officer of higher rank or official station (position),,मशीन 
officer superior in command,,"s. 89(a), Air Force Act",ऐसा आफिसर जो समादेश में वरिष्ठ हो
"officer, supervisor",,,मशीन 
officer under training,,,प्रशिक्षणाधीन अधिकारी
officers and servants and the expenses of High Courts,,"art. 229, margin, Const.",उच्च न्यायात्रयों के अधिकारी और सेवक तथा व्यय
officers at elections,,"s. 129, Representation of the People Act, 1951",निर्वाचनों में आफिसर
officers in waiting,,,प्रतीक्षारत अधिकारी
officers at elections 289 officers of Parliament,,"art. 89, heading, Const.",मशीन 
"offices, good",,"1st sch., art. 11, Geneva Conventions Act",सत् प्रयत् न
official act,an act pertaining to the office held by the doer,"s. 162, I.P.C.","व॑ sch., form No. 32, Charges-I(3), Cr. P.C] पदीय कार्य से Wa रत रहने के लि एहेतु"
official assignee,,"s. 7(3), Arbitration Act",शासकीय समनुदेशिती
official benches,,,सरकारी पक्ष
official body,a government body,"s. 74(1)(ii), Indian Evidence Act",शासकीय निकाय
official book,,,शासकीय पुस्तक
official business,,,सरकारी काम
official capacity,position of enablement derived from or having the sanction of persons in office,"s. 86, Registration Act",हैसियत
official career,,,सेवाकाल
official certificate,,"s. 10(1), Extradition Act",शासकीय प्रमाणपत्र
official channel,,"s. 8(f), Foreign Contribution (Regulation) Act",सरकारी माध्यम
official character,official position,"s. 79, Indian Evidence Act",पदीय हैसियत 
official chief,,"s. 19, General Clauses Act",कायार्लय का मुख् य
official confidence,trust reposed on account of official position,"s. 124, Indian Evidence Act",शासकीय विश्वास
official correspondence,,,शासकीय पत्र-व्यवहार
official decoration,,"s. 3(2)(40), Defence and Internal Security of India Act",शासकीय अलंकरण
official dress,,,शासकीय पोशाक
official duty,a duty cast by the office held by one,"s. 197(2), Cr. P.C.",पदीय कर्तव्य
official function,a function belonging to an office,"s. 163, I.P.C.",पदीय कृत्य
Official Gallery,,,मशीन 
Official Gazette,,"s. 7, Customs Act and art. 366(19), Const.",राजपत्र
"official incharge, LPO",,,मशीन 
official language,,"sch. 2, item 4, sub-item(3), Arbitration (Protocol and Convention) Act and art. 346, Const.",राजभाषा
official language for communication between one State and another or between a State and the Union,,"art. 346, margin, Const.",मशीन 
official language of the Union,,"art. 343, Const.",संघ की राजभाषा
Official language or languages of a State,,"art. 345, margin, Const.",राज्य की राजभाषा या राजभाषाएं
Official Languages Wing,,,राजभाषा खंड
official liquidator,a liquidator appointed as such by the government,,शासकीय समापक (आफिशियल लिक्वीडेटर
official list,,,अधिकृत सूची
official log-book,,"sch., pt. I, item 6, Commercial Documents Evidence Act",आफिशियल लॉग बुक
official mark,,"s. 136(1)(c), Representation of the People Act, 1951",शासकीय चिहन
official member,"a member, who is also an officer of the government","s. 19(5), prov., Food Corporations Act",गैर सरकारी सदस्य
official name,,"s. 457(2)(iv), Companies Act",नाम
official or sworn translator,,"sch., art. IV(2), Foreign Awards (Recognition and Enforcement) Act",पदधारी या शपथगृहीत अनुवादक
official papers,,"s. 3(3)(ii), Official Languages Act",राजकीय कागजपत्र 
official passport,,"s. 4(1)(b), Passports Act",शासकीय पासपोर्ट
official person,,"s. 62(2)(d)(iii), Companies Act",शासकीय व्यक्ति
official position,,"s. 610(3), Companies Act",शासकीय स्थिति
official publication,,"s. 147(1)(c), Companies Act",प्राधिकारिक प्रकाशन 
official rank,,,शासकीय पद 
official reason,,,शासकीय कारण
) official record,a record prepared or maintained in official capacity,"s. 123, Indian Evidence Act",मशीन 
official referee,,"s. 478(10), Companies Act",शासकीय
official report,,,सरकारी रिपोर्ट
official representative in India,,"s. 10(6)(iv), Income-tax Act",भारत में शासकीय प्रतिनिधि
official residence,,"s. 5(1)(iii), Wealth-tax Act and art. 59(3), Const.",शासकीय निवास
official seal,,"s. 32, Life Insurance Corporation Act and s. 68, Companies Act",प्राधिकारिक मुद्रा
official secret,,,शासकीय गुप्त बात
official signature,signature made in official capacity,"s. 371, Cr. P.C.",पदीय हस्ताक्षर
official superior,,"s. 10(2)(c), Mines Act",पदीय वरिष्ठ
official title,a name or designation given to one officially; the name of an office,"s. 76, Indian Evidence Act",पदाभिधान
official trustee,"an official trustee appointed under section 4 of the Official Trustees Act, 1913",,शासकीय earth (आफिशियल्र ट्रस्टी
official version,,,सरकारी कथन
officially recognised tables of mortality,,"s. 10(10A)(ii)(b), Income-tax Act",शासकीय मान्यता प्राप्त मृत्यु सारणियां
officially reported to be missing,,"preamble, Army and Air Force (Disposal of Private Property) Act",सरकारी ak पर लापता बताया गया
officially subordinate,,"s. 13(2), Seeds Act",शासकीय रूप से अधीनस्थ
officials and non-officials,,"s. 15(1), Prevention of Cruelty to Animals Act, 1960",पदधारी और अशासकीय व्यक्ति
officiate,,"s. 3(2), Navy Act",कार्यवहन करना
officiating,"acting in an official capacity, filling a position temporarily",,स् थानापन् न
officiating allowance,,,स्थानापन्‍न भत्ता
officiating appointment,,"s. 3(2), Navy Act",स्थानापन्‍न नियुक्ति
officiating in a higher post,,"s. 2(4) prov., Departmentalisation of Union Accounts (Transfer of Personnel) Act",किसी उच्चतर पद पर स्थानापन्‍न रूप से कार्य करना
officiating pay,,,स् थानापन् न वेतन
officiating post,,,स् थानापन् न पद
officiating promotion,,,स्थानापन्‍न पदोन्नति
officiating service,,,स् थानापन् न सेवा
officinal,,,औषधीय
offset printer,,,आफसेट मदु्रक
offsetting contracts,,,मुजराई संविदा
offtakes of water,,"s. 34(2), Damodar Valley Corporation Act",जल-ग्रहण
often times right,,"long title, Fatal Accidents Act",ठीक
Oil and Natural Gas Commission,,,तेल तथा प्राकृतिक गैस आयोग
oil based chemical compounds,,"s. 2(f), Oil Industry (Development) Act",तेलाधार रासायनिक यौगिक
oil bearing material,,,तेलयुक् त सामग्री
oil condensate,,"s. 2(m), Oil Industry (Development) Act",तेल द्रव
oil engine inspector,,,तेल इंजन निरीक्षक
oil industrial concern,,"s. 2(j), Oil Industry (Development) Act",तेल उद्योग समुत् थान
oil refinery,,"s. 2(1)(vii), Emergency Risks (Undertakings) Insurance Act",तेल परिष्करणी
oil seed,,"s. 2(h)(i), Produce Cess Act",तिलहन
"oil seeds, fibre and industrial crops",,,मशीन 
oil seeds specialist,,,तिलहन विशेषज्ञ
oiler,,,तेल देने वाला
Oireachtas,Parliament of the Republic of Ireland,,अंअरितास
oldest adult male person,,"s. 8(1)(a), Registration of Births and Deaths Act",सबसे बड़ा वयस् क पुरुष
oleoresins,,"s. 2(f), Biological Diversity Act",तैल राल
"omission, accidental",,"s. 152, C.P.C.",मशीन 
"omission, illegal",,"s. 3(2), General Clauses Act",अवैध लोप
omission or error,,"s. 49(3), Indian Stamp Act",लोप या गलती
omission or mis-statement,,"s. 141(1)(a), Companies Act",लोप या अयथाथर् कथन
"omission to frame a charge, effect of",,"s. 464, Cr. P.C.",मशीन 
omit from the list,,,सूची में से छोड़ देना
omnibus,,"s. 123, Indian Railways Act",बस 
omnibus clause,,,बहुप्रयोजनीय खंड
omnibus transfer entry order,,,बहुशीर्ष अंतरण प्रविष्टि आदेश
on a basis of reciprocity,,"s. 12(1), Citizenship Act",व्यतिकर के आधार पर
"on a contract, arising",,,मशीन 
on a conviction,upon or following the result of a criminal trial which ends in a judgment or sentence that the prisoner (accused) is guilty as charged,"s. 106, Cr. P.C.",दोषसिद्धि पर
"on a guarantee, arising",,,मशीन 
on a point of law,,,मशीन 
on a poll,,"s. 189(1), Companies Act",मतांकन पर
on a show of hands,,"s. 81(1)(A)(b), Companies Act",हाथ उठाकर
on a trial,,"s. 374(1), (2) and (3)(a), Cr. P.C.",विचारण में
on account bill,,,लेखागत बिल
on account of,1. concerning,"s. 76(h), T.P. Act",मद्धे
on account of a conflict in the decisions,,"s. 27(3A), Wealth-tax Act",विनिश्चयों में विरोध होने के कारण
on account of ill health,,"5th sch., item 4(f), Income-tax Act",स्वास्थ्य ठीक न होने के कारण
officiating allowance 290 on good cause shown on account of payments,because of payments,,मशीन 
"on account, or",,,मशीन 
on account payment,,,लेखागत अदायगी
on active service,,"s. 2(d), Air Force Act",सक्रिय सेवा पर
on an average,,"s. 25A(1)(a), Industrial Disputes Act",औसतन
"on an enactment, arising",,,मशीन 
on and from the date of,,"s. 45(d), prov., Wealth-tax Act",की तारीख से ही
on approval,,"s. 24, Sale of Goods Act",अनुमोदनाथर्
on behalf of,,"s. 19(2)(h), Indian Partnership Act",की ओर से
on board,,"s. 52(2)(b), Inland Vessels Act",फलक पर
on board a captured aircraft,,"s. 2(b), Naval and Aircraft Prize Act",पकडे ़ गए वायुयान पर
on board a tender to the ship,,"s. 93(3)(a), Navy Act",पोत के टेंडर के फलक पर
on board of any ship,,"s. 2(20)(a), Indian Stamp Act",किसी पोत के फलक पर
on board of the vessel,,"s. 137, I.P.C.",जलयान पर
on ceasing to be borne on the roll,,"s. 8, National Cadet Corps Act",रजिस्टर में न रहने पर
on completion of the view,,"s. 112(2), Navy Act",अवलोकन पूरा हो जाने पर
on contest,,"s. 119, Trade and Merchandise Marks Act",प्रतिवाद के पश्चात्
on conviction,,"s. 106, Cr. P.C.",दोषसिद्धि पर
"on cost, office and administration",,,मशीन 
"on cost, sales and distribution",,,मशीन 
on demand,when claimed (in the case of a negotiable instrument) immediately; forthwith,"s. 42(1), Cr. P.C.",मांग पर
on demand and drawn in sets,,"s. 11(a), Indian Stamp Act",मांग पर और संवर्गों में लिखे गए
on deputation,,,प्रतिनियुक्ति पर
on desertion,,"s. 92(1), Air Force Act",अधित्यजन पर
on duty,officially engaged,,कतर्व् यारूढ़
on good cause shown,,"Or. 34, r. 2(2), C.P.C.",अच्छा हैतुक दर्शित किए जाने पर ongrounds #$३ख #ऑऑझ ट
on grounds,,"art. 15(1), Const.",के आधार पर
on hearing fee,,,एक सुनवाई की फीस
on his account,,"1st sch., app. A, form No. 6, C.P.C.",उसके लेखे
on his behalf,from his side,"s. 199, Indian Contract Act",अपनी ओर से
on his own account,,"s. 15, Presidency Small Cause Courts Act",अपनी ओर से
on his own motion,,"s. 144(5), Cr. P.C.",स् वपे्ररणा से
on his risk,,,अपनी जोखिम पर
on his trial,,,मशीन 
on India Government Service,,,भारत सरकार के सेवाथर्
on its face,from its very appearance,"s. 93, Indian Evidence Act",देखते ही
on its merits,,"s. 11(b), Suits Valuation Act",उसके गुणागुण के आधार पर
on leave or vacation,,"s. 6(1), Expln., Income-tax Act",छुट्टी या दीर्घावकाश पर
on like grounds,,"art. 148(1), Const.",इन्हीं आधारों पर
on merits,,,गुणागुण के आधार पर
day,,"art. 6(b)(ii), Const.",नि कटतम उत्तरवर्ती दि न
on parade,,"s. 39(e), Air Force Act",परेड पर
on parole,,"s. 4(2), Foreigners Act",परोल पर
on payment,,,संदाय किए जाने पर 
on presentment,,"s. 21, Negotiable Instruments Act",उपस् थापन पर
on probation of good conduct,"on a trial or test of good or proper personal behaviour, deportment or mode of action","s. 360(1), Cr. P.C.",सदाचरण की परिवीक्षा पर
on sale or return,with option to the recipient that he may accept the goods as sold to him or return them to the supplier,"s. 24, Sale of Goods Act",विक्रय या वापसी के लिए 
on special cause being shown,,"s. 31, Registration Act",विशेष हैतुक दर्शित किया जाने पर
on the aforesaid discussion,,,उपरोक्त विवेचन के आधार पर
on the books of which he is borne,,"s. 31(4)(a), Navy Act",जिसकी पुस्तकों में उसका नाम चढा हुआ है
on the face of it,quite apparent,"s. 33(4), Registration Act",सकृत दर्शने 
on the face of the application,,"Or. 33, r. 7(2), C.P.C.",८7.27 आवेदन से देखते ही
on the face of the instrument,,"s. 13, Indian Stamp Act",लिखत के सामने के भाग पर
on the face of the record,,"s. 11(4), Metal Corporation of India (Acquisition of Undertaking) Act",मशीन 
on the happening of a contingency,,"s. 120, Companies Act",आकस्मिकता के घटित होने पर
on the line of march,,"s. 10(a), Central Reserve Police Force Act",प्रगमन पथ पर
on the march,,"s. 2(d), Air Force Act",प्रगमन पर
"on the matter, decision",,,मशीन 
on the part of,,,मशीन 
"on grounds 291 open market, from on the part of the candidate",,"s. 100(2)(d), Representation of the People Act, 1951",मशीन 
"on the part of the lessor, any other act",,"s. 112, T.P. Act",मशीन 
on the part of workmen,,"s. 25E(iii), Industrial Disputes Act",कर्मकारों द्वारा
on the paternal side or on the maternal side,,"s. 2, expln. (2)(b), Unit Trust of India Act",पितृपक्ष का या मातृपक्ष का
on the reduction of capital,,"s. 2(22)(d), Income-tax Act",पंूजी घटाने पर
on the same facts,,,मशीन 
on the spot,at the particular place itself,"s. 114, ill. (b), Indian Evidence Act and s. 6(2), Manoeuvers, Field Firing and Artillery Practices Act",घटनास् थल पर
one or both parents,,"s. 51(2), Indian Succession Act",माता- पिता में से एक या दोनों
"one payment, in",,"Or. 21, r. 48(1), C.P.C.",मशीन 
one piece of immovable property,,"s. 11, T.P. Act",स्थावर संपत्ति का एक टुकड़ा
one set of costs,costs incurred in this court,,इसी न् यायालय का खचार्
one set of hearing fees,,,एक ही सुनवाई की फीस
one time,,,एक बारगी
one year of upwards,,"s. 426(1)(a), Companies Act",एक वर्ष या उससे अधिक
on your merit,,,आपकी योग्यता पर
onerous,burdensome; having a legal obligation attached to it,"s. 127, T.P. Act",दभुर्र
onerous act,,"s. 535(1)(c), Companies Act",दभुर्र कायर्
onerous conditions,,"sch., art. III, Foreign Awards (Recognition and Enforcement) Act",शर्तें
onerous gift,,"s. 127, T.P. Act",दभुर्र दान
onerous nature,,"s. 24(1)(e), Air Corporations Act",दुर्भर प्रकृति
"onerous property, disclaimer of",,"s. 535(1)(a), Companies Act",मशीन 
only,,,केवल 
onslaught of the opponents,,,विरोधियों के आक्रमण
onus of proving,,"s. 4, Registration of Foreigners Act",साबित करने का भार
onward and return journeys,,,गमनागमन यात्राएं
opaque,,,अपारदर्शी
open a case,,,मामले का कथन आरंभ करना
open account,an account which has not been settled or balanced,"sch., art. 1, Limitation Act",खुला खाता
open an account,to start an account,,खाता खोलना
open cast working,,"s. 2(1)(j)(iv), Mines Act",खनिज
open court,a sitting of court at the transactions of which the public are free to be present,"s. 119, Indian Evidence Act and art. 145(4) Const.",खुला न् यायालय
open delivery,,,खुली सुपुर्दगी
open-ended equity oriented fund,,"s. 115T, expln., (b), Income-tax Act",खुली साधारण शेयरोन्मुखी निधि
open general licence,,,खुली सामान्य अनुज्ञप्ति
open line gazetted railway officer,,,चालू लाइन राजपत्रित रेल अधिकारी
open lines,,"s. 9(1), Glanders and Farcy Act",खुली लाइनें
open lines of railway,,,रेल की चालू ल्राइनें
open market,,"s. 2(22A)(i), Income-tax Act",खुला बाजार
"open market, from",,,मशीन 
open mutual and current account,,,खुला पारस्परिक तथा चालू खाता
open railway,,"s. 23(1), Indian Railways Act",चालू रेल
open tender,,,खुली निविदा
open the case,"to make an introductory explanation of the features of the case, the question involved, and the evidence proposed to be adduced",,मामले का कथन आरंभ करना
open to inspection,,"s. 10(2), Antiquities and Art Treasures Act",का निरीक्षण कर सकना 
open university,,"title, Indira Gandhi National Open University Act",विश्वविद्यालय
open violence,,"s. 36(5), Representation of the People Act, 1951",खुली हिंसा
opening and closing figures,,"s. 10 (38), Income tax Act",आरंभिक और अंतिम अंक
opening balance,,,आदि अतिशेष 
opening entry,,,प्रारंभिक
opening in floor,,s. 33 (1) factories Act,फर्श में विवर
opening of the subscription list,,"sch., II, pt. 1, item 6, Companies Act",प्रतिश्रुत सूची का खुलना
opening stock,,,आरंभिक स्टाक
openly,,,खुले तौर पर
operate,1. to take effect,,प्रवर्तित होना
operate as a discharge,,"s. 110(1), Presidency-towns Insolvency Act",उन्मोचन के रुप में प्रवर्तित होना
operate as estoppel,,,विबंध के रूप में प्रवर्तित होना
operate as payment,,,सदंाय हो जाना
"operate as, shall",,,का प्रभाव रखेगी
operate bank account,,,बैंक के खाते में धन जमा करना या निकालना
operate road transport services,,"s. 19(1)(a), Road Transport Corporations Act",सड़क परिवहन सेवा चलाना
operate schemes,,"art. 320(2), Const.",स्कीमों का प्रवर्तन करना
operate to increase,,"s. 93(3), expln. (c)(ii), Income-tax Act",बढ़ जाना
operating,,"s. 132(3)(a), Cr. P.C.",८7 क्रियाशील
operating agencies,,"s. 21(2), Damodar Valley Corporation Act",प्रचालन संबंधी अभिकरण
open mutual and current account 292 operating centres,,"s. 11, Motor Transport Workers Act",मशीन 
operating costs,,,प्रचालन लागत
operating in that area,,"s. 294(6)(c), Companies Act",उस क्षेत्र में काम कर रहे
operating superintendent,,,प्रचालन अधीक्षक
operation,1. the condition of being in force,"s. 41, Indian Evidence Act and art. 13(3)(b), Const.",प्रवतर्न 
"operation, long term",,,मशीन 
operation of a disclaimer,,"s. 67, Presidency-towns Insolvency Act",दावा-त् याग का प्रवतर्न
operation of any law,,"art. 16(5), Const.",किसी विधि का प्रवर्तन
operation of economic system,,"preamble, General Insurance Business (Nationalisation) Act",आर्थिक व्यवस्था का चलना
operation of fund,,,निधि की संक्रिया
operation of any law,,"art. 16(5), Const.",किसी विधि का प्रवर्तन
"operation of law, by",by the action or working of law,"s. 2(d), T.P. Act",मशीन 
operation of rules,,"s. 5(2)(f), Explosives Act",नियमों का प्रवर्तन
operation of schemes,,"s. 12(a), Damodar Valley Corporation Act",स्कीमों का कार्यान्वयन
operation of the legal system,,"art. 39A, Const.",विधिक व्यवस्था इस प्रकार काम करे
operation of transfer,,"s. 8, T.P. Act",अंतरण का प्रभाव
operation relating to prospecting,,"s. 35E(5)(a), Income-tax Act",८४ पूर्वेक्षण से संबंधित संक्रिया
operation research,,,संक्रिया अनुसंधान
"operation, salvage",,"s. 60(3)(ii), Marine Insurance Act",उद्धारण कायर्
operational cost,,,कार्य व्यय 
operational duty,,"s. 10(19), Income-tax Act",संक्रियात्मक कर्तव्य
operational reasons,,"s. 76A, Indian Railways Act",कायर्चालन संबंधी कारण
operations are not carried out in India,,"s. 9(1)(i), expln. (a), Income-tax Act",भारत A नहीं की जाती हैं
operations of the company,,,कंपनी के कामकाज
operative,,"s. 123(3), prov., Cr. P.C.","॥/(०, Employment Exchanges (Compulsory Notification — of Vacancies) 4८0 संक्रियाकार "
operative part,the operative part of a deed is that portion of it which expresses the effect,,प्रभावी भाग
operative telegraphist,,,कर्मी तारसंकेतक
operator,,"s. 14(2)(a), Indian Electricity Act",आपरेटर
"operator, heavy machinery",,,मशीन 
"operator, litho machines",,,मशीन 
"operator, mono",,,मोनो आपरेटर
opthalmologist,,,नेत्र विज्ञानी
